행정구역,2022년07월_총인구수,2022년07월_세대수,2022년07월_세대당 인구,2022년07월_남자 인구수,2022년07월_여자 인구수,2022년07월_남여 비율
전라남도 진도군 조도면가사출장소(4690036500),254,162,1.57,135,119,1.13
전라남도 진도군 조도면거차출장소(4690036600),378,214,1.77,196,182,1.08
전라남도 신안군 (4691000000),"38,170","21,990",1.74,"20,486","17,684",1.16
전라남도 신안군 지도읍(4691025000),"4,211","2,466",1.71,"2,217","1,994",1.11
전라남도 신안군 지도읍선도출장소(4691025100),233,153,1.52,124,109,1.14
전라남도 신안군 압해읍(4691025300),"5,615","2,804",2,"3,060","2,555",1.2
전라남도 신안군 압해읍매화출장소(4691025400),231,159,1.45,116,115,1.01
전라남도 신안군 압해읍고이도출장소(4691025500),215,127,1.69,125,90,1.39
전라남도 신안군 증도면(4691031000),"1,455",914,1.59,800,655,1.22
전라남도 신안군 증도면병풍출장소(4691031500),305,183,1.67,176,129,1.36
전라남도 신안군 임자면(4691032000),"3,186","1,823",1.75,"1,685","1,501",1.12
전라남도 신안군 자은면(4691033000),"2,295","1,312",1.75,"1,231","1,064",1.16
전라남도 신안군 비금면(4691034000),"3,484","1,935",1.8,"1,852","1,632",1.13
전라남도 신안군 도초면(4691035000),"2,475","1,446",1.71,"1,270","1,205",1.05
전라남도 신안군 도초면우이도출장소(4691035500),218,146,1.49,129,89,1.45
전라남도 신안군 흑산면(4691036000),"2,175","1,381",1.57,"1,242",933,1.33
전라남도 신안군 흑산면가거도출장소(4691036500),409,290,1.41,262,147,1.78
전라남도 신안군 흑산면태도출장소(4691036600),184,126,1.46,108,76,1.42
전라남도 신안군 흑산면홍도출장소(4691036700),452,257,1.76,248,204,1.22
전라남도 신안군 흑산면대둔도출장소(4691036800),298,193,1.54,178,120,1.48
전라남도 신안군 하의면(4691037000),"1,669","1,004",1.66,905,764,1.18
전라남도 신안군 신의면(4691038000),"1,517",809,1.88,830,687,1.21
전라남도 신안군 장산면(4691039000),"1,521",952,1.6,807,714,1.13
전라남도 신안군 안좌면(4691040000),"2,815","1,649",1.71,"1,475","1,340",1.1
전라남도 신안군 안좌면자라출장소(4691040500),291,162,1.8,157,134,1.17
전라남도 신안군 팔금면(4691041000),965,602,1.6,474,491,0.97
전라남도 신안군 암태면(4691042000),"1,951","1,097",1.78,"1,015",936,1.08
경상북도  (4700000000),"2,612,016","1,285,289",2.03,"1,317,139","1,294,877",1.02
경상북도 포항시 (4711000000),"499,363","232,609",2.15,"253,032","246,331",1.03
경상북도 포항시 남구 (4711100000),"228,944","109,740",2.09,"118,587","110,357",1.07
경상북도 포항시 남구 구룡포읍(4711125000),"7,205","4,536",1.59,"3,649","3,556",1.03
경상북도 포항시 남구 연일읍(4711125300),"29,953","12,391",2.42,"15,234","14,719",1.03
경상북도 포항시 남구 오천읍(4711125600),"56,064","26,444",2.12,"30,017","26,047",1.15
경상북도 포항시 남구 대송면(4711131000),"3,329","1,891",1.76,"1,726","1,603",1.08
경상북도 포항시 남구 동해면(4711132000),"9,698","4,771",2.03,"4,882","4,816",1.01
경상북도 포항시 남구 장기면(4711133000),"3,995","2,416",1.65,"1,953","2,042",0.96
경상북도 포항시 남구 호미곶면(4711135000),"1,835","1,158",1.58,902,933,0.97
경상북도 포항시 남구 상대동(4711152500),"24,555","13,687",1.79,"12,808","11,747",1.09
경상북도 포항시 남구 해도동(4711154500),"17,008","9,928",1.71,"8,725","8,283",1.05
경상북도 포항시 남구 송도동(4711155000),"12,027","6,540",1.84,"6,010","6,017",1
경상북도 포항시 남구 청림동(4711156000),"4,727","2,658",1.78,"2,552","2,175",1.17
경상북도 포항시 남구 제철동(4711157000),"3,009","1,751",1.72,"1,831","1,178",1.55
경상북도 포항시 남구 효곡동(4711158000),"30,280","11,296",2.68,"15,396","14,884",1.03
경상북도 포항시 남구 대이동(4711159000),"25,259","10,273",2.46,"12,902","12,357",1.04
경상북도 포항시 북구 (4711300000),"270,419","122,869",2.2,"134,445","135,974",0.99
경상북도 포항시 북구 흥해읍(4711325000),"40,640","18,077",2.25,"20,352","20,288",1
경상북도 포항시 북구 신광면(4711331000),"2,884","1,697",1.7,"1,433","1,451",0.99
경상북도 포항시 북구 청하면(4711332000),"4,719","2,763",1.71,"2,328","2,391",0.97
경상북도 포항시 북구 송라면(4711333000),"2,470","1,542",1.6,"1,188","1,282",0.93
경상북도 포항시 북구 기계면(4711334000),"4,988","2,771",1.8,"2,439","2,549",0.96
경상북도 포항시 북구 죽장면(4711335000),"2,140","1,402",1.53,"1,065","1,075",0.99
경상북도 포항시 북구 죽장면상옥출장소(4711335500),630,377,1.67,317,313,1.01
경상북도 포항시 북구 기북면(4711336000),"1,308",767,1.71,646,662,0.98
경상북도 포항시 북구 중앙동(4711352000),"15,098","8,660",1.74,"7,420","7,678",0.97
경상북도 포항시 북구 양학동(4711363000),"16,536","6,941",2.38,"8,199","8,337",0.98
경상북도 포항시 북구 죽도동(4711365500),"19,912","11,599",1.72,"9,779","10,133",0.97
경상북도 포항시 북구 용흥동(4711366500),"21,793","9,564",2.28,"10,665","11,128",0.96
경상북도 포항시 북구 우창동(4711368000),"33,093","14,114",2.34,"16,118","16,975",0.95
경상북도 포항시 북구 두호동(4711369000),"22,567","9,149",2.47,"11,116","11,451",0.97
경상북도 포항시 북구 장량동(4711370000),"72,236","29,520",2.45,"36,731","35,505",1.03
경상북도 포항시 북구 환여동(4711371000),"9,405","3,926",2.4,"4,649","4,756",0.98
경상북도 경주시 (4713000000),"250,743","124,065",2.02,"125,480","125,263",1
경상북도 경주시 감포읍(4713025000),"5,375","3,214",1.67,"2,676","2,699",0.99
경상북도 경주시 안강읍(4713025300),"23,737","12,126",1.96,"11,733","12,004",0.98
경상북도 경주시 건천읍(4713025600),"9,162","5,101",1.8,"4,639","4,523",1.03
경상북도 경주시 외동읍(4713025900),"22,283","11,969",1.86,"11,768","10,515",1.12
경상북도 경주시 문무대왕면(4713031500),"4,132","2,323",1.78,"2,155","1,977",1.09
경상북도 경주시 양남면(4713032000),"6,298","3,534",1.78,"3,339","2,959",1.13
경상북도 경주시 내남면(4713033000),"4,654","2,694",1.73,"2,347","2,307",1.02
경상북도 경주시 산내면(4713034000),"3,269","2,067",1.58,"1,622","1,647",0.98
경상북도 경주시 서면(4713035000),"3,111","1,826",1.7,"1,564","1,547",1.01
경상북도 경주시 현곡면(4713036000),"21,601","8,518",2.54,"10,632","10,969",0.97
경상북도 경주시 강동면(4713037000),"6,014","3,454",1.74,"3,062","2,952",1.04
경상북도 경주시 천북면(4713038000),"5,737","3,046",1.88,"3,013","2,724",1.11
경상북도 경주시 중부동(4713051500),"5,015","2,865",1.75,"2,496","2,519",0.99
경상북도 경주시 황오동(4713053000),"6,152","3,477",1.77,"2,941","3,211",0.92
경상북도 경주시 성건동(4713055000),"13,839","7,992",1.73,"6,916","6,923",1
경상북도 경주시 황남동(4713057000),"4,362","2,490",1.75,"2,156","2,206",0.98
경상북도 경주시 선도동(4713059000),"14,641","6,618",2.21,"7,385","7,256",1.02
경상북도 경주시 월성동(4713060500),"5,789","2,936",1.97,"2,850","2,939",0.97
경상북도 경주시 용강동(4713061500),"24,056","9,757",2.47,"11,837","12,219",0.97
경상북도 경주시 황성동(4713062100),"27,990","11,277",2.48,"13,687","14,303",0.96
경상북도 경주시 동천동(4713063000),"21,933","10,510",2.09,"10,931","11,002",0.99
경상북도 경주시 불국동(4713065000),"9,894","5,269",1.88,"4,888","5,006",0.98
경상북도 경주시 보덕동(4713066000),"1,699","1,002",1.7,843,856,0.98
경상북도 김천시 (4715000000),"139,851","69,087",2.02,"70,197","69,654",1.01
경상북도 김천시 아포읍(4715025000),"7,869","4,090",1.92,"3,947","3,922",1.01
경상북도 김천시 농소면(4715031000),"3,123","1,602",1.95,"1,630","1,493",1.09
경상북도 김천시 남면(4715032000),"3,063","1,730",1.77,"1,584","1,479",1.07
경상북도 김천시 개령면(4715034000),"2,431","1,266",1.92,"1,245","1,186",1.05
경상북도 김천시 감문면(4715035000),"3,243","1,861",1.74,"1,616","1,627",0.99
경상북도 김천시 어모면(4715036000),"4,046","2,160",1.87,"2,089","1,957",1.07
경상북도 김천시 봉산면(4715037000),"3,032","1,576",1.92,"1,569","1,463",1.07
경상북도 김천시 대항면(4715038000),"3,417","1,782",1.92,"1,734","1,683",1.03
경상북도 김천시 감천면(4715039000),"1,926",987,1.95,991,935,1.06
경상북도 김천시 조마면(4715040000),"2,174","1,177",1.85,"1,084","1,090",0.99
경상북도 김천시 구성면(4715041000),"2,745","1,616",1.7,"1,381","1,364",1.01
경상북도 김천시 지례면(4715042000),"1,510",900,1.68,751,759,0.99
경상북도 김천시 부항면(4715043000),"1,245",755,1.65,624,621,1
경상북도 김천시 대덕면(4715044000),"2,284","1,466",1.56,"1,150","1,134",1.01
경상북도 김천시 증산면(4715045000),"1,024",630,1.63,493,531,0.93
경상북도 김천시 자산동(4715051600),"6,408","3,625",1.77,"3,250","3,158",1.03
경상북도 김천시 평화남산동(4715053600),"7,388","4,253",1.74,"3,617","3,771",0.96
경상북도 김천시 양금동(4715056500),"3,764","1,997",1.88,"1,821","1,943",0.94
경상북도 김천시 대신동(4715057500),"25,107","11,523",2.18,"12,463","12,644",0.99
경상북도 김천시 대곡동(4715059500),"20,060","9,571",2.1,"10,056","10,004",1.01
경상북도 김천시 지좌동(4715061000),"10,842","5,259",2.06,"5,504","5,338",1.03
경상북도 김천시 율곡동(4715064000),"23,150","9,261",2.5,"11,598","11,552",1
경상북도 안동시 (4717000000),"155,725","77,969",2,"76,972","78,753",0.98
경상북도 안동시 풍산읍(4717025000),"6,385","3,584",1.78,"3,231","3,154",1.02
경상북도 안동시 와룡면(4717031000),"3,966","2,139",1.85,"2,055","1,911",1.08
경상북도 안동시 북후면(4717032000),"2,905","1,738",1.67,"1,510","1,395",1.08
경상북도 안동시 서후면(4717033000),"3,514","1,972",1.78,"1,869","1,645",1.14
경상북도 안동시 풍천면(4717034000),"7,075","4,105",1.72,"3,592","3,483",1.03
경상북도 안동시 일직면(4717035000),"2,624","1,506",1.74,"1,266","1,358",0.93
경상북도 안동시 남후면(4717036000),"1,674",976,1.72,848,826,1.03
경상북도 안동시 남선면(4717037000),"2,064","1,131",1.82,"1,067",997,1.07
경상북도 안동시 임하면(4717038000),"2,767","1,725",1.6,"1,438","1,329",1.08
경상북도 안동시 길안면(4717039000),"2,685","1,643",1.63,"1,354","1,331",1.02
경상북도 안동시 임동면(4717040000),"1,701","1,034",1.65,884,817,1.08
경상북도 안동시 예안면(4717041000),"1,778","1,056",1.68,919,859,1.07
경상북도 안동시 도산면(4717042000),"1,542",920,1.68,810,732,1.11
경상북도 안동시 녹전면(4717043000),"1,688",961,1.76,871,817,1.07
경상북도 안동시 중구동(4717051000),"5,029","2,911",1.73,"2,468","2,561",0.96
경상북도 안동시 명륜동(4717052000),"4,916","2,481",1.98,"2,371","2,545",0.93
경상북도 안동시 용상동(4717055500),"21,999","10,623",2.07,"10,949","11,050",0.99
경상북도 안동시 서구동(4717058500),"8,779","4,310",2.04,"4,214","4,565",0.92
경상북도 안동시 태화동(4717060000),"12,813","6,446",1.99,"6,354","6,459",0.98
경상북도 안동시 평화동(4717062000),"6,152","2,967",2.07,"2,968","3,184",0.93
경상북도 안동시 안기동(4717063000),"6,148","2,848",2.16,"3,045","3,103",0.98
경상북도 안동시 옥동(4717065000),"21,114","9,526",2.22,"9,998","11,116",0.9
경상북도 안동시 송하동(4717066000),"15,946","7,127",2.24,"7,761","8,185",0.95
경상북도 안동시 강남동(4717069000),"10,461","4,240",2.47,"5,130","5,331",0.96
경상북도 구미시 (4719000000),"409,091","183,853",2.23,"210,324","198,767",1.06
경상북도 구미시 선산읍(4719025000),"14,444","6,770",2.13,"7,134","7,310",0.98
경상북도 구미시 고아읍(4719025300),"38,518","15,234",2.53,"19,404","19,114",1.02
경상북도 구미시 산동읍(4719025600),"27,007","10,450",2.58,"14,104","12,903",1.09
경상북도 구미시 무을면(4719031000),"1,827","1,042",1.75,907,920,0.99
경상북도 구미시 옥성면(4719032000),"1,656",919,1.8,850,806,1.05
경상북도 구미시 도개면(4719033000),"2,158","1,166",1.85,"1,117","1,041",1.07
경상북도 구미시 해평면(4719034000),"3,958","2,175",1.82,"2,088","1,870",1.12
경상북도 구미시 장천면(4719036000),"2,994","1,579",1.9,"1,536","1,458",1.05
경상북도 구미시 송정동(4719051000),"23,675","10,761",2.2,"11,686","11,989",0.97
경상북도 구미시 원평동(4719053500),"6,100","4,220",1.45,"3,316","2,784",1.19
경상북도 구미시 도량동(4719055100),"28,622","11,890",2.41,"13,931","14,691",0.95
경상북도 구미시 지산동(4719055500),"2,066","1,054",1.96,"1,063","1,003",1.06
경상북도 구미시 선주원남동(4719056500),"38,494","16,553",2.33,"19,517","18,977",1.03
경상북도 구미시 형곡1동(4719058200),"13,865","5,842",2.37,"6,853","7,012",0.98
경상북도 구미시 형곡2동(4719058300),"16,490","7,288",2.26,"8,213","8,277",0.99
경상북도 구미시 신평1동(4719059000),"3,267","1,950",1.68,"1,832","1,435",1.28
경상북도 구미시 신평2동(4719060000),"3,081","1,504",2.05,"1,658","1,423",1.17
경상북도 구미시 비산동(4719061000),"13,009","5,500",2.37,"6,806","6,203",1.1
경상북도 구미시 광평동(4719063000),"4,268","2,117",2.02,"2,304","1,964",1.17
경상북도 구미시 상모사곡동(4719064500),"30,699","13,349",2.3,"16,048","14,651",1.1
경상북도 구미시 임오동(4719066000),"18,596","7,465",2.49,"9,687","8,909",1.09
경상북도 구미시 인동동(4719067000),"47,546","22,658",2.1,"24,747","22,799",1.09
경상북도 구미시 진미동(4719068000),"16,766","11,519",1.46,"9,221","7,545",1.22
경상북도 구미시 양포동(4719069000),"45,626","18,694",2.44,"23,892","21,734",1.1
경상북도 구미시 공단동(4719070000),"4,359","2,154",2.02,"2,410","1,949",1.24
경상북도 영주시 (4721000000),"101,332","50,610",2,"50,264","51,068",0.98
경상북도 영주시 풍기읍(4721025000),"10,332","5,475",1.89,"5,140","5,192",0.99
경상북도 영주시 이산면(4721031000),"2,251","1,192",1.89,"1,161","1,090",1.07
경상북도 영주시 평은면(4721032000),"1,413",800,1.77,719,694,1.04
경상북도 영주시 문수면(4721033000),"1,924","1,119",1.72,993,931,1.07
경상북도 영주시 장수면(4721034000),"2,109","1,166",1.81,"1,069","1,040",1.03
경상북도 영주시 안정면(4721035000),"2,914","1,599",1.82,"1,456","1,458",1
경상북도 영주시 봉현면(4721036000),"2,673","1,408",1.9,"1,365","1,308",1.04
경상북도 영주시 순흥면(4721037000),"1,972","1,124",1.75,986,986,1
경상북도 영주시 단산면(4721038000),"1,835","1,083",1.69,897,938,0.96
경상북도 영주시 부석면(4721039000),"2,979","1,695",1.76,"1,493","1,486",1
경상북도 영주시 상망동(4721051000),"7,376","3,483",2.12,"3,687","3,689",1
경상북도 영주시 하망동(4721052500),"5,900","2,876",2.05,"2,793","3,107",0.9
경상북도 영주시 영주1동(4721055000),"3,816","2,196",1.74,"1,879","1,937",0.97
경상북도 영주시 영주2동(4721056000),"4,783","2,513",1.9,"2,314","2,469",0.94
경상북도 영주시 휴천1동(4721059000),"6,376","2,777",2.3,"3,156","3,220",0.98
경상북도 영주시 휴천2동(4721060000),"9,642","5,015",1.92,"4,765","4,877",0.98
경상북도 영주시 휴천3동(4721061000),"7,494","3,571",2.1,"3,689","3,805",0.97
경상북도 영주시 가흥1동(4721062000),"15,341","6,823",2.25,"7,713","7,628",1.01
경상북도 영주시 가흥2동(4721063000),"10,202","4,695",2.17,"4,989","5,213",0.96
경상북도 영천시 (4723000000),"101,222","54,189",1.87,"51,442","49,780",1.03
경상북도 영천시 금호읍(4723025000),"10,548","6,151",1.71,"5,532","5,016",1.1
경상북도 영천시 청통면(4723031000),"3,994","2,318",1.72,"2,090","1,904",1.1
경상북도 영천시 신녕면(4723032000),"3,763","2,292",1.64,"1,858","1,905",0.98
경상북도 영천시 화산면(4723033000),"3,123","1,786",1.75,"1,637","1,486",1.1
경상북도 영천시 화북면(4723034000),"2,179","1,317",1.65,"1,076","1,103",0.98
경상북도 영천시 화남면(4723035000),"3,208","1,886",1.7,"1,700","1,508",1.13
경상북도 영천시 자양면(4723036000),"1,211",774,1.56,608,603,1.01
경상북도 영천시 임고면(4723037000),"4,127","2,359",1.75,"2,103","2,024",1.04
경상북도 영천시 고경면(4723038000),"5,658","3,466",1.63,"3,052","2,606",1.17
경상북도 영천시 북안면(4723039000),"4,378","2,636",1.66,"2,281","2,097",1.09
경상북도 영천시 대창면(4723040000),"3,013","1,810",1.66,"1,594","1,419",1.12
경상북도 영천시 동부동(4723051000),"27,834","13,103",2.12,"13,725","14,109",0.97
경상북도 영천시 중앙동(4723052000),"9,551","4,684",2.04,"4,804","4,747",1.01
경상북도 영천시 서부동(4723053500),"4,654","2,720",1.71,"2,322","2,332",1
경상북도 영천시 완산동(4723054000),"9,921","4,502",2.2,"4,862","5,059",0.96
경상북도 영천시 남부동(4723055500),"4,060","2,385",1.7,"2,198","1,862",1.18
경상북도 상주시 (4725000000),"95,394","49,458",1.93,"46,911","48,483",0.97
경상북도 상주시 함창읍(4725025000),"6,241","3,407",1.83,"3,013","3,228",0.93
경상북도 상주시 중동면(4725031000),"1,347",777,1.73,655,692,0.95
경상북도 상주시 사벌국면(4725032500),"3,802","2,096",1.81,"1,866","1,936",0.96
경상북도 상주시 낙동면(4725033000),"2,955","1,658",1.78,"1,447","1,508",0.96
경상북도 상주시 낙동면동부출장소(4725033500),971,576,1.69,481,490,0.98
경상북도 상주시 청리면(4725034000),"2,568","1,419",1.81,"1,249","1,319",0.95
경상북도 상주시 공성면(4725035000),"3,879","2,150",1.8,"1,917","1,962",0.98
경상북도 상주시 외남면(4725036000),"1,619",888,1.82,801,818,0.98
경상북도 상주시 내서면(4725037000),"1,870","1,058",1.77,961,909,1.06
경상북도 상주시 모동면(4725038000),"2,578","1,382",1.87,"1,307","1,271",1.03
경상북도 상주시 모서면(4725039000),"1,701",959,1.77,865,836,1.03
경상북도 상주시 모서면서부출장소(4725039500),751,432,1.74,360,391,0.92
경상북도 상주시 화동면(4725040000),"1,921","1,076",1.79,974,947,1.03
경상북도 상주시 화서면(4725041000),"2,864","1,528",1.87,"1,395","1,469",0.95
경상북도 상주시 화북면(4725042000),"1,183",671,1.76,593,590,1.01
경상북도 상주시 화북면서부출장소(4725042600),312,199,1.57,165,147,1.12
경상북도 상주시 외서면(4725043000),"2,625","1,489",1.76,"1,251","1,374",0.91
경상북도 상주시 은척면(4725044000),"1,156",676,1.71,545,611,0.89
경상북도 상주시 은척면북부출장소(4725044500),365,219,1.67,192,173,1.11
경상북도 상주시 공검면(4725045000),"2,150","1,223",1.76,"1,030","1,120",0.92
경상북도 상주시 이안면(4725046000),"1,980","1,162",1.7,970,"1,010",0.96
경상북도 상주시 화남면(4725047000),778,478,1.63,375,403,0.93
경상북도 상주시 남원동(4725052000),"11,597","5,401",2.15,"5,749","5,848",0.98
경상북도 상주시 북문동(4725053000),"9,367","4,482",2.09,"4,689","4,678",1
경상북도 상주시 계림동(4725054000),"8,939","4,385",2.04,"4,289","4,650",0.92
경상북도 상주시 동문동(4725055000),"7,782","3,808",2.04,"3,767","4,015",0.94
경상북도 상주시 동성동(4725056000),"3,442","1,723",2,"1,658","1,784",0.93
경상북도 상주시 신흥동(4725057000),"8,651","4,136",2.09,"4,347","4,304",1.01
경상북도 문경시 (4728000000),"71,752","37,659",1.91,"35,176","36,576",0.96
경상북도 문경시 문경읍(4728025000),"5,916","3,306",1.79,"2,839","3,077",0.92
경상북도 문경시 문경읍갈평출장소(4728025100),"1,101",590,1.87,562,539,1.04
경상북도 문경시 가은읍(4728025300),"3,280","1,914",1.71,"1,602","1,678",0.95
경상북도 문경시 가은읍북부출장소(4728025400),862,534,1.61,457,405,1.13
경상북도 문경시 영순면(4728031000),"2,457","1,523",1.61,"1,303","1,154",1.13
경상북도 문경시 산양면(4728032000),"3,070","1,756",1.75,"1,557","1,513",1.03
경상북도 문경시 호계면(4728033000),"2,492","1,547",1.61,"1,208","1,284",0.94
경상북도 문경시 산북면(4728034000),"2,745","1,614",1.7,"1,381","1,364",1.01
경상북도 문경시 동로면(4728035000),"2,050","1,186",1.73,"1,051",999,1.05
경상북도 문경시 마성면(4728036000),"3,601","2,183",1.65,"1,703","1,898",0.9
경상북도 문경시 농암면(4728037000),"2,624","1,610",1.63,"1,223","1,401",0.87
경상북도 문경시 점촌1동(4728057000),"5,832","2,857",2.04,"2,832","3,000",0.94
경상북도 문경시 점촌2동(4728058000),"7,094","3,685",1.93,"3,401","3,693",0.92
경상북도 문경시 점촌3동(4728059000),"9,117","4,463",2.04,"4,528","4,589",0.99
경상북도 문경시 점촌4동(4728060000),"3,182","1,798",1.77,"1,607","1,575",1.02
경상북도 문경시 점촌5동(4728061000),"16,329","7,093",2.3,"7,922","8,407",0.94
경상북도 경산시 (4729000000),"267,607","126,071",2.12,"134,623","132,984",1.01
경상북도 경산시 하양읍(4729025000),"28,522","13,226",2.16,"14,368","14,154",1.02
경상북도 경산시 진량읍(4729025300),"35,299","17,180",2.05,"18,439","16,860",1.09
경상북도 경산시 압량읍(4729025600),"20,837","10,620",1.96,"11,081","9,756",1.14
경상북도 경산시 와촌면(4729031000),"5,634","2,998",1.88,"3,041","2,593",1.17
경상북도 경산시 자인면(4729033000),"5,404","2,926",1.85,"2,763","2,641",1.05
경상북도 경산시 용성면(4729034000),"3,259","1,849",1.76,"1,726","1,533",1.13
경상북도 경산시 남산면(4729035000),"3,713","1,982",1.87,"1,930","1,783",1.08
경상북도 경산시 남천면(4729037000),"2,882","1,537",1.88,"1,482","1,400",1.06
경상북도 경산시 중방동(4729051000),"9,540","4,742",2.01,"4,605","4,935",0.93
경상북도 경산시 중앙동(4729052000),"6,317","3,526",1.79,"3,124","3,193",0.98
경상북도 경산시 남부동(4729053000),"19,831","8,536",2.32,"9,771","10,060",0.97
경상북도 경산시 서부1동(4729054100),"35,153","15,318",2.29,"16,702","18,451",0.91
경상북도 경산시 서부2동(4729054200),"36,011","14,050",2.56,"17,251","18,760",0.92
경상북도 경산시 북부동(4729055000),"16,365","9,955",1.64,"8,985","7,380",1.22
경상북도 경산시 동부동(4729056000),"38,840","17,626",2.2,"19,355","19,485",0.99
경상북도 군위군 (4772000000),"23,359","13,626",1.71,"11,956","11,403",1.05
경상북도 군위군 군위읍(4772025000),"8,316","4,412",1.88,"4,288","4,028",1.06
경상북도 군위군 소보면(4772031000),"2,280","1,428",1.6,"1,191","1,089",1.09
경상북도 군위군 효령면(4772032000),"3,820","2,232",1.71,"1,982","1,838",1.08
경상북도 군위군 부계면(4772033000),"2,071","1,231",1.68,"1,070","1,001",1.07
경상북도 군위군 우보면(4772034000),"1,974","1,235",1.6,989,985,1
경상북도 군위군 의흥면(4772035000),"2,369","1,447",1.64,"1,139","1,230",0.93
경상북도 군위군 산성면(4772036000),"1,222",780,1.57,614,608,1.01
경상북도 군위군 삼국유사면(4772038000),"1,307",861,1.52,683,624,1.09
경상북도 의성군 (4773000000),"50,477","28,992",1.74,"24,823","25,654",0.97
경상북도 의성군 의성읍(4773025000),"12,860","6,676",1.93,"6,317","6,543",0.97
경상북도 의성군 단촌면(4773031000),"1,922","1,161",1.66,951,971,0.98
경상북도 의성군 점곡면(4773032000),"1,592",988,1.61,782,810,0.97
경상북도 의성군 옥산면(4773033000),"1,751","1,005",1.74,873,878,0.99
경상북도 의성군 사곡면(4773034000),"1,563",969,1.61,759,804,0.94
경상북도 의성군 춘산면(4773035000),"1,478",819,1.8,755,723,1.04
경상북도 의성군 가음면(4773036000),"1,459",874,1.67,737,722,1.02
경상북도 의성군 금성면(4773037000),"4,219","2,510",1.68,"2,067","2,152",0.96
경상북도 의성군 봉양면(4773038000),"3,863","2,307",1.67,"1,895","1,968",0.96
경상북도 의성군 비안면(4773039000),"2,557","1,541",1.66,"1,254","1,303",0.96
경상북도 의성군 구천면(4773040000),"1,755","1,021",1.72,872,883,0.99
경상북도 의성군 단밀면(4773041000),"1,680",985,1.71,844,836,1.01
경상북도 의성군 단북면(4773042000),"1,778","1,032",1.72,858,920,0.93
경상북도 의성군 안계면(4773043000),"4,464","2,509",1.78,"2,144","2,320",0.92
경상북도 의성군 다인면(4773044000),"3,758","2,238",1.68,"1,842","1,916",0.96
경상북도 의성군 신평면(4773045000),818,521,1.57,398,420,0.95
경상북도 의성군 안평면(4773046000),"2,124","1,277",1.66,"1,072","1,052",1.02
경상북도 의성군 안사면(4773047000),836,559,1.5,403,433,0.93
경상북도 청송군 (4775000000),"24,464","14,077",1.74,"12,249","12,215",1
경상북도 청송군 청송읍(4775025000),"5,083","2,664",1.91,"2,504","2,579",0.97
경상북도 청송군 주왕산면(4775031500),"1,807","1,084",1.67,905,902,1
경상북도 청송군 부남면(4775032000),"2,458","1,444",1.7,"1,224","1,234",0.99
경상북도 청송군 현동면(4775033000),"2,080","1,185",1.76,"1,048","1,032",1.02
경상북도 청송군 현서면(4775034000),"2,490","1,435",1.74,"1,240","1,250",0.99
경상북도 청송군 안덕면(4775035000),"2,549","1,573",1.62,"1,243","1,306",0.95
경상북도 청송군 파천면(4775036000),"1,742","1,048",1.66,880,862,1.02
경상북도 청송군 진보면(4775037000),"6,255","3,644",1.72,"3,205","3,050",1.05
경상북도 영양군 (4776000000),"16,200","9,117",1.78,"8,081","8,119",1
경상북도 영양군 영양읍(4776025000),"7,063","3,733",1.89,"3,489","3,574",0.98
경상북도 영양군 입암면(4776031000),"2,083","1,234",1.69,"1,011","1,072",0.94
경상북도 영양군 청기면(4776032000),"1,693","1,020",1.66,872,821,1.06
경상북도 영양군 일월면(4776033000),"1,731",989,1.75,862,869,0.99
경상북도 영양군 수비면(4776034000),"1,656",964,1.72,843,813,1.04
경상북도 영양군 석보면(4776035000),"1,974","1,177",1.68,"1,004",970,1.04
경상북도 영덕군 (4777000000),"34,991","19,828",1.76,"16,633","18,358",0.91
경상북도 영덕군 영덕읍(4777025000),"10,641","5,421",1.96,"5,116","5,525",0.93
경상북도 영덕군 강구면(4777031000),"5,971","3,424",1.74,"2,814","3,157",0.89
경상북도 영덕군 남정면(4777032000),"2,273","1,444",1.57,"1,111","1,162",0.96
경상북도 영덕군 달산면(4777033000),"1,111",715,1.55,509,602,0.85
경상북도 영덕군 지품면(4777034000),"1,459",872,1.67,721,738,0.98
경상북도 영덕군 지품면원전출장소(4777034500),525,310,1.69,249,276,0.9
경상북도 영덕군 축산면(4777035000),899,534,1.68,425,474,0.9
경상북도 영덕군 축산면축산출장소(4777035500),"1,611",973,1.66,754,857,0.88
경상북도 영덕군 영해면(4777036000),"6,197","3,451",1.8,"2,862","3,335",0.86
경상북도 영덕군 병곡면(4777037000),"2,692","1,664",1.62,"1,278","1,414",0.9
경상북도 영덕군 창수면(4777038000),"1,612","1,020",1.58,794,818,0.97
경상북도 청도군 (4782000000),"41,617","23,356",1.78,"20,542","21,075",0.97
경상북도 청도군 화양읍(4782025000),"7,168","3,491",2.05,"3,511","3,657",0.96
경상북도 청도군 화양읍남성현출장소(4782025100),"1,109",653,1.7,562,547,1.03
경상북도 청도군 청도읍(4782025300),"10,065","5,196",1.94,"4,928","5,137",0.96
경상북도 청도군 청도읍유호출장소(4782025400),"1,569",935,1.68,755,814,0.93
경상북도 청도군 각남면(4782031000),"2,177","1,309",1.66,"1,048","1,129",0.93
경상북도 청도군 풍각면(4782032000),"3,863","2,285",1.69,"1,891","1,972",0.96
경상북도 청도군 각북면(4782033000),"2,257","1,396",1.62,"1,124","1,133",0.99
경상북도 청도군 이서면(4782034000),"4,503","2,524",1.78,"2,210","2,293",0.96
